province,city,dong,province,city,dong
11,0,0,서울특별시,,
11,110,0,서울특별시,종로구,
11,110,10100,서울특별시,종로구,청운동
11,110,10200,서울특별시,종로구,신교동
11,110,10300,서울특별시,종로구,궁정동
11,110,10400,서울특별시,종로구,효자동
11,110,10500,서울특별시,종로구,창성동
11,110,10600,서울특별시,종로구,통의동
11,110,10700,서울특별시,종로구,적선동
11,110,10800,서울특별시,종로구,통인동
11,110,10900,서울특별시,종로구,누상동
11,110,11000,서울특별시,종로구,누하동
11,110,11100,서울특별시,종로구,옥인동
11,110,11200,서울특별시,종로구,체부동
11,110,11300,서울특별시,종로구,필운동
11,110,11400,서울특별시,종로구,내자동
11,110,11500,서울특별시,종로구,사직동
11,110,11600,서울특별시,종로구,도렴동
11,110,11700,서울특별시,종로구,당주동
11,110,11800,서울특별시,종로구,내수동
11,110,11900,서울특별시,종로구,세종로
11,110,12000,서울특별시,종로구,신문로1가
11,110,12100,서울특별시,종로구,신문로2가
11,110,12200,서울특별시,종로구,청진동
11,110,12300,서울특별시,종로구,서린동
11,110,12400,서울특별시,종로구,수송동
11,110,12500,서울특별시,종로구,중학동
11,110,12600,서울특별시,종로구,종로1가
11,110,12700,서울특별시,종로구,공평동
11,110,12800,서울특별시,종로구,관훈동
11,110,12900,서울특별시,종로구,견지동
11,110,13000,서울특별시,종로구,와룡동
11,110,13100,서울특별시,종로구,권농동
11,110,13200,서울특별시,종로구,운니동
11,110,13300,서울특별시,종로구,익선동
11,110,13400,서울특별시,종로구,경운동
11,110,13500,서울특별시,종로구,관철동
11,110,13600,서울특별시,종로구,인사동
11,110,13700,서울특별시,종로구,낙원동
11,110,13800,서울특별시,종로구,종로2가
11,110,13900,서울특별시,종로구,팔판동
11,110,14000,서울특별시,종로구,삼청동
11,110,14100,서울특별시,종로구,안국동
11,110,14200,서울특별시,종로구,소격동
11,110,14300,서울특별시,종로구,화동
11,110,14400,서울특별시,종로구,사간동
11,110,14500,서울특별시,종로구,송현동
11,110,14600,서울특별시,종로구,가회동
11,110,14700,서울특별시,종로구,재동
11,110,14800,서울특별시,종로구,계동
11,110,14900,서울특별시,종로구,원서동
11,110,15000,서울특별시,종로구,훈정동
11,110,15100,서울특별시,종로구,묘동
11,110,15200,서울특별시,종로구,봉익동
11,110,15300,서울특별시,종로구,돈의동
11,110,15400,서울특별시,종로구,장사동
11,110,15500,서울특별시,종로구,관수동
11,110,15600,서울특별시,종로구,종로3가
11,110,15700,서울특별시,종로구,인의동
11,110,15800,서울특별시,종로구,예지동
11,110,15900,서울특별시,종로구,원남동
11,110,16000,서울특별시,종로구,연지동
11,110,16100,서울특별시,종로구,종로4가
11,110,16200,서울특별시,종로구,효제동
11,110,16300,서울특별시,종로구,종로5가
11,110,16400,서울특별시,종로구,종로6가
11,110,16500,서울특별시,종로구,이화동
11,110,16600,서울특별시,종로구,연건동
11,110,16700,서울특별시,종로구,충신동
11,110,16800,서울특별시,종로구,동숭동
11,110,16900,서울특별시,종로구,혜화동
11,110,17000,서울특별시,종로구,명륜1가
11,110,17100,서울특별시,종로구,명륜2가
11,110,17200,서울특별시,종로구,명륜4가
11,110,17300,서울특별시,종로구,명륜3가
11,110,17400,서울특별시,종로구,창신동
11,110,17500,서울특별시,종로구,숭인동
11,110,17600,서울특별시,종로구,교남동
11,110,17700,서울특별시,종로구,평동
11,110,17800,서울특별시,종로구,송월동
11,110,17900,서울특별시,종로구,홍파동
11,110,18000,서울특별시,종로구,교북동
11,110,18100,서울특별시,종로구,행촌동
11,110,18200,서울특별시,종로구,구기동
11,110,18300,서울특별시,종로구,평창동
11,110,18400,서울특별시,종로구,부암동
11,110,18500,서울특별시,종로구,홍지동
11,110,18600,서울특별시,종로구,신영동
11,110,18700,서울특별시,종로구,무악동
11,140,0,서울특별시,중구,
11,140,10100,서울특별시,중구,무교동
11,140,10200,서울특별시,중구,다동
11,140,10300,서울특별시,중구,태평로1가
11,140,10400,서울특별시,중구,을지로1가
11,140,10500,서울특별시,중구,을지로2가
11,140,10600,서울특별시,중구,남대문로1가
11,140,10700,서울특별시,중구,삼각동
11,140,10800,서울특별시,중구,수하동
11,140,10900,서울특별시,중구,장교동
11,140,11000,서울특별시,중구,수표동
11,140,11100,서울특별시,중구,소공동
11,140,11200,서울특별시,중구,남창동
11,140,11300,서울특별시,중구,북창동
11,140,11400,서울특별시,중구,태평로2가
11,140,11500,서울특별시,중구,남대문로2가
11,140,11600,서울특별시,중구,남대문로3가
11,140,11700,서울특별시,중구,남대문로4가
11,140,11800,서울특별시,중구,남대문로5가
11,140,11900,서울특별시,중구,봉래동1가
11,140,12000,서울특별시,중구,봉래동2가
11,140,12100,서울특별시,중구,회현동1가
11,140,12200,서울특별시,중구,회현동2가
11,140,12300,서울특별시,중구,회현동3가
11,140,12400,서울특별시,중구,충무로1가
11,140,12500,서울특별시,중구,충무로2가
11,140,12600,서울특별시,중구,명동1가
11,140,12700,서울특별시,중구,명동2가
11,140,12800,서울특별시,중구,남산동1가
11,140,12900,서울특별시,중구,남산동2가
11,140,13000,서울특별시,중구,남산동3가
11,140,13100,서울특별시,중구,저동1가
11,140,13200,서울특별시,중구,충무로4가
11,140,13300,서울특별시,중구,충무로5가
11,140,13400,서울특별시,중구,인현동2가
11,140,13500,서울특별시,중구,예관동
11,140,13600,서울특별시,중구,묵정동
11,140,13700,서울특별시,중구,필동1가
11,140,13800,서울특별시,중구,필동2가
11,140,13900,서울특별시,중구,필동3가
11,140,14000,서울특별시,중구,남학동
11,140,14100,서울특별시,중구,주자동
11,140,14200,서울특별시,중구,예장동
11,140,14300,서울특별시,중구,장충동1가
11,140,14400,서울특별시,중구,장충동2가
11,140,14500,서울특별시,중구,광희동1가
11,140,14600,서울특별시,중구,광희동2가
11,140,14700,서울특별시,중구,쌍림동
11,140,14800,서울특별시,중구,을지로6가
11,140,14900,서울특별시,중구,을지로7가
11,140,15000,서울특별시,중구,을지로4가
11,140,15100,서울특별시,중구,을지로5가
11,140,15200,서울특별시,중구,주교동
11,140,15300,서울특별시,중구,방산동
11,140,15400,서울특별시,중구,오장동
11,140,15500,서울특별시,중구,을지로3가
11,140,15600,서울특별시,중구,입정동
11,140,15700,서울특별시,중구,산림동
11,140,15800,서울특별시,중구,충무로3가
11,140,15900,서울특별시,중구,초동
11,140,16000,서울특별시,중구,인현동1가
11,140,16100,서울특별시,중구,저동2가
11,140,16200,서울특별시,중구,신당동
11,140,16300,서울특별시,중구,흥인동
11,140,16400,서울특별시,중구,무학동
11,140,16500,서울특별시,중구,황학동
11,140,16600,서울특별시,중구,서소문동
11,140,16700,서울특별시,중구,정동
11,140,16800,서울특별시,중구,순화동
11,140,16900,서울특별시,중구,의주로1가
11,140,17000,서울특별시,중구,충정로1가
11,140,17100,서울특별시,중구,중림동
11,140,17200,서울특별시,중구,의주로2가
11,140,17300,서울특별시,중구,만리동1가
11,140,17400,서울특별시,중구,만리동2가
11,170,0,서울특별시,용산구,
11,170,10100,서울특별시,용산구,후암동
11,170,10200,서울특별시,용산구,용산동2가
11,170,10300,서울특별시,용산구,용산동4가
11,170,10400,서울특별시,용산구,갈월동
11,170,10500,서울특별시,용산구,남영동
11,170,10600,서울특별시,용산구,용산동1가
11,170,10700,서울특별시,용산구,동자동
11,170,10800,서울특별시,용산구,서계동
11,170,10900,서울특별시,용산구,청파동1가
11,170,11000,서울특별시,용산구,청파동2가
11,170,11100,서울특별시,용산구,청파동3가
11,170,11200,서울특별시,용산구,원효로1가
11,170,11300,서울특별시,용산구,원효로2가
11,170,11400,서울특별시,용산구,신창동
11,170,11500,서울특별시,용산구,산천동
11,170,11600,서울특별시,용산구,청암동
11,170,11700,서울특별시,용산구,원효로3가
11,170,11800,서울특별시,용산구,원효로4가
11,170,11900,서울특별시,용산구,효창동
11,170,12000,서울특별시,용산구,도원동
11,170,12100,서울특별시,용산구,용문동
11,170,12200,서울특별시,용산구,문배동
11,170,12300,서울특별시,용산구,신계동
11,170,12400,서울특별시,용산구,한강로1가
11,170,12500,서울특별시,용산구,한강로2가
11,170,12600,서울특별시,용산구,용산동3가
11,170,12700,서울특별시,용산구,용산동5가
11,170,12800,서울특별시,용산구,한강로3가
11,170,12900,서울특별시,용산구,이촌동
11,170,13000,서울특별시,용산구,이태원동
11,170,13100,서울특별시,용산구,한남동
11,170,13200,서울특별시,용산구,동빙고동
11,170,13300,서울특별시,용산구,서빙고동
11,170,13400,서울특별시,용산구,주성동
11,170,13500,서울특별시,용산구,용산동6가
11,170,13600,서울특별시,용산구,보광동
11,200,0,서울특별시,성동구,
11,200,10100,서울특별시,성동구,상왕십리동
11,200,10200,서울특별시,성동구,하왕십리동
11,200,10300,서울특별시,성동구,홍익동
11,200,10400,서울특별시,성동구,도선동
11,200,10500,서울특별시,성동구,마장동
11,200,10600,서울특별시,성동구,사근동
11,200,10700,서울특별시,성동구,행당동
11,200,10800,서울특별시,성동구,응봉동
11,200,10900,서울특별시,성동구,금호동1가
11,200,11000,서울특별시,성동구,금호동2가
11,200,11100,서울특별시,성동구,금호동3가
11,200,11200,서울특별시,성동구,금호동4가
11,200,11300,서울특별시,성동구,옥수동
11,200,11400,서울특별시,성동구,성수동1가
11,200,11500,서울특별시,성동구,성수동2가
11,200,11800,서울특별시,성동구,송정동
11,200,12200,서울특별시,성동구,용답동
11,215,0,서울특별시,광진구,
11,215,10100,서울특별시,광진구,중곡동
11,215,10200,서울특별시,광진구,능동
11,215,10300,서울특별시,광진구,구의동
11,215,10400,서울특별시,광진구,광장동
11,215,10500,서울특별시,광진구,자양동
11,215,10700,서울특별시,광진구,화양동
11,215,10900,서울특별시,광진구,군자동
11,230,0,서울특별시,동대문구,
11,230,10100,서울특별시,동대문구,신설동
11,230,10200,서울특별시,동대문구,용두동
11,230,10300,서울특별시,동대문구,제기동
11,230,10400,서울특별시,동대문구,전농동
11,230,10500,서울특별시,동대문구,답십리동
11,230,10600,서울특별시,동대문구,장안동
11,230,10700,서울특별시,동대문구,청량리동
11,230,10800,서울특별시,동대문구,회기동
11,230,10900,서울특별시,동대문구,휘경동
11,230,11000,서울특별시,동대문구,이문동
11,260,0,서울특별시,중랑구,
11,260,10100,서울특별시,중랑구,면목동
11,260,10200,서울특별시,중랑구,상봉동
11,260,10300,서울특별시,중랑구,중화동
11,260,10400,서울특별시,중랑구,묵동
11,260,10500,서울특별시,중랑구,망우동
11,260,10600,서울특별시,중랑구,신내동
11,290,0,서울특별시,성북구,
11,290,10100,서울특별시,성북구,성북동
11,290,10200,서울특별시,성북구,성북동1가
11,290,10300,서울특별시,성북구,돈암동
11,290,10400,서울특별시,성북구,동소문동1가
11,290,10500,서울특별시,성북구,동소문동2가
11,290,10600,서울특별시,성북구,동소문동3가
11,290,10700,서울특별시,성북구,동소문동4가
11,290,10800,서울특별시,성북구,동소문동5가
11,290,10900,서울특별시,성북구,동소문동6가
11,290,11000,서울특별시,성북구,동소문동7가
11,290,11100,서울특별시,성북구,삼선동1가
11,290,11200,서울특별시,성북구,삼선동2가
11,290,11300,서울특별시,성북구,삼선동3가
11,290,11400,서울특별시,성북구,삼선동4가
11,290,11500,서울특별시,성북구,삼선동5가
11,290,11600,서울특별시,성북구,동선동1가
11,290,11700,서울특별시,성북구,동선동2가
11,290,11800,서울특별시,성북구,동선동3가
11,290,11900,서울특별시,성북구,동선동4가
11,290,12000,서울특별시,성북구,동선동5가
11,290,12100,서울특별시,성북구,안암동1가
11,290,12200,서울특별시,성북구,안암동2가
11,290,12300,서울특별시,성북구,안암동3가
11,290,12400,서울특별시,성북구,안암동4가
11,290,12500,서울특별시,성북구,안암동5가
11,290,12600,서울특별시,성북구,보문동4가
11,290,12700,서울특별시,성북구,보문동5가
11,290,12800,서울특별시,성북구,보문동6가
11,290,12900,서울특별시,성북구,보문동7가
11,290,13000,서울특별시,성북구,보문동1가
11,290,13100,서울특별시,성북구,보문동2가
11,290,13200,서울특별시,성북구,보문동3가
11,290,13300,서울특별시,성북구,정릉동
11,290,13400,서울특별시,성북구,길음동
11,290,13500,서울특별시,성북구,종암동
11,290,13600,서울특별시,성북구,하월곡동
11,290,13700,서울특별시,성북구,상월곡동
11,290,13800,서울특별시,성북구,장위동
11,290,13900,서울특별시,성북구,석관동
11,305,0,서울특별시,강북구,
11,305,10100,서울특별시,강북구,미아동
11,305,10200,서울특별시,강북구,번동
11,305,10300,서울특별시,강북구,수유동
11,305,10400,서울특별시,강북구,우이동
11,320,0,서울특별시,도봉구,
11,320,10500,서울특별시,도봉구,쌍문동
11,320,10600,서울특별시,도봉구,방학동
11,320,10700,서울특별시,도봉구,창동
11,320,10800,서울특별시,도봉구,도봉동
11,350,0,서울특별시,노원구,
11,350,10200,서울특별시,노원구,월계동
11,350,10300,서울특별시,노원구,공릉동
11,350,10400,서울특별시,노원구,하계동
11,350,10500,서울특별시,노원구,상계동
11,350,10600,서울특별시,노원구,중계동
11,380,0,서울특별시,은평구,
11,380,10100,서울특별시,은평구,수색동
11,380,10200,서울특별시,은평구,녹번동
11,380,10300,서울특별시,은평구,불광동
11,380,10400,서울특별시,은평구,갈현동
11,380,10500,서울특별시,은평구,구산동
11,380,10600,서울특별시,은평구,대조동
11,380,10700,서울특별시,은평구,응암동
11,380,10800,서울특별시,은평구,역촌동
11,380,10900,서울특별시,은평구,신사동
11,380,11000,서울특별시,은평구,증산동
11,380,11400,서울특별시,은평구,진관동
11,410,0,서울특별시,서대문구,
11,410,10100,서울특별시,서대문구,충정로2가
11,410,10200,서울특별시,서대문구,충정로3가
11,410,10300,서울특별시,서대문구,합동
11,410,10400,서울특별시,서대문구,미근동
11,410,10500,서울특별시,서대문구,냉천동
11,410,10600,서울특별시,서대문구,천연동
11,410,10700,서울특별시,서대문구,옥천동
11,410,10800,서울특별시,서대문구,영천동
11,410,10900,서울특별시,서대문구,현저동
11,410,11000,서울특별시,서대문구,북아현동
11,410,11100,서울특별시,서대문구,홍제동
11,410,11200,서울특별시,서대문구,대현동
11,410,11300,서울특별시,서대문구,대신동
11,410,11400,서울특별시,서대문구,신촌동
11,410,11500,서울특별시,서대문구,봉원동
11,410,11600,서울특별시,서대문구,창천동
11,410,11700,서울특별시,서대문구,연희동
11,410,11800,서울특별시,서대문구,홍은동
11,410,11900,서울특별시,서대문구,북가좌동
11,410,12000,서울특별시,서대문구,남가좌동
11,440,0,서울특별시,마포구,
11,440,10100,서울특별시,마포구,아현동
11,440,10200,서울특별시,마포구,공덕동
11,440,10300,서울특별시,마포구,신공덕동
11,440,10400,서울특별시,마포구,도화동
11,440,10500,서울특별시,마포구,용강동
11,440,10600,서울특별시,마포구,토정동
11,440,10700,서울특별시,마포구,마포동
11,440,10800,서울특별시,마포구,대흥동
11,440,10900,서울특별시,마포구,염리동
11,440,11000,서울특별시,마포구,노고산동
11,440,11100,서울특별시,마포구,신수동
11,440,11200,서울특별시,마포구,현석동
11,440,11300,서울특별시,마포구,구수동
11,440,11400,서울특별시,마포구,창전동
11,440,11500,서울특별시,마포구,상수동
11,440,11600,서울특별시,마포구,하중동
11,440,11700,서울특별시,마포구,신정동
11,440,11800,서울특별시,마포구,당인동
11,440,12000,서울특별시,마포구,서교동
11,440,12100,서울특별시,마포구,동교동
11,440,12200,서울특별시,마포구,합정동
11,440,12300,서울특별시,마포구,망원동
11,440,12400,서울특별시,마포구,연남동
11,440,12500,서울특별시,마포구,성산동
11,440,12600,서울특별시,마포구,중동
11,440,12700,서울특별시,마포구,상암동
11,470,0,서울특별시,양천구,
11,470,10100,서울특별시,양천구,신정동
11,470,10200,서울특별시,양천구,목동
11,470,10300,서울특별시,양천구,신월동
11,500,0,서울특별시,강서구,
11,500,10100,서울특별시,강서구,염창동
11,500,10200,서울특별시,강서구,등촌동
11,500,10300,서울특별시,강서구,화곡동
11,500,10400,서울특별시,강서구,가양동
11,500,10500,서울특별시,강서구,마곡동
11,500,10600,서울특별시,강서구,내발산동
11,500,10700,서울특별시,강서구,외발산동
11,500,10800,서울특별시,강서구,공항동
11,500,10900,서울특별시,강서구,방화동
11,500,11000,서울특별시,강서구,개화동
11,500,11100,서울특별시,강서구,과해동
11,500,11200,서울특별시,강서구,오곡동
11,500,11300,서울특별시,강서구,오쇠동
11,530,0,서울특별시,구로구,
11,530,10100,서울특별시,구로구,신도림동
11,530,10200,서울특별시,구로구,구로동
11,530,10300,서울특별시,구로구,가리봉동
11,530,10600,서울특별시,구로구,고척동
11,530,10700,서울특별시,구로구,개봉동
11,530,10800,서울특별시,구로구,오류동
11,530,10900,서울특별시,구로구,궁동
11,530,11000,서울특별시,구로구,온수동
11,530,11100,서울특별시,구로구,천왕동
11,530,11200,서울특별시,구로구,항동
11,545,0,서울특별시,금천구,
11,545,10100,서울특별시,금천구,가산동
11,545,10200,서울특별시,금천구,독산동
11,545,10300,서울특별시,금천구,시흥동
11,560,0,서울특별시,영등포구,
11,560,10100,서울특별시,영등포구,영등포동
11,560,10200,서울특별시,영등포구,영등포동1가
11,560,10300,서울특별시,영등포구,영등포동2가
11,560,10400,서울특별시,영등포구,영등포동3가
11,560,10500,서울특별시,영등포구,영등포동4가
11,560,10600,서울특별시,영등포구,영등포동5가
11,560,10700,서울특별시,영등포구,영등포동6가
11,560,10800,서울특별시,영등포구,영등포동7가
11,560,10900,서울특별시,영등포구,영등포동8가
11,560,11000,서울특별시,영등포구,여의도동
11,560,11100,서울특별시,영등포구,당산동1가
11,560,11200,서울특별시,영등포구,당산동2가
11,560,11300,서울특별시,영등포구,당산동3가
11,560,11400,서울특별시,영등포구,당산동4가
11,560,11500,서울특별시,영등포구,당산동5가
11,560,11600,서울특별시,영등포구,당산동6가
11,560,11700,서울특별시,영등포구,당산동
11,560,11800,서울특별시,영등포구,도림동
11,560,11900,서울특별시,영등포구,문래동1가
11,560,12000,서울특별시,영등포구,문래동2가
11,560,12100,서울특별시,영등포구,문래동3가
11,560,12200,서울특별시,영등포구,문래동4가
11,560,12300,서울특별시,영등포구,문래동5가
11,560,12400,서울특별시,영등포구,문래동6가
11,560,12500,서울특별시,영등포구,양평동1가
11,560,12600,서울특별시,영등포구,양평동2가
11,560,12700,서울특별시,영등포구,양평동3가
11,560,12800,서울특별시,영등포구,양평동4가
11,560,12900,서울특별시,영등포구,양평동5가
11,560,13000,서울특별시,영등포구,양평동6가
11,560,13100,서울특별시,영등포구,양화동
11,560,13200,서울특별시,영등포구,신길동
11,560,13300,서울특별시,영등포구,대림동
11,560,13400,서울특별시,영등포구,양평동
11,590,0,서울특별시,동작구,
11,590,10100,서울특별시,동작구,노량진동
11,590,10200,서울특별시,동작구,상도동
11,590,10300,서울특별시,동작구,상도1동
11,590,10400,서울특별시,동작구,본동
11,590,10500,서울특별시,동작구,흑석동
11,590,10600,서울특별시,동작구,동작동
11,590,10700,서울특별시,동작구,사당동
11,590,10800,서울특별시,동작구,대방동
11,590,10900,서울특별시,동작구,신대방동
11,620,0,서울특별시,관악구,
11,620,10100,서울특별시,관악구,봉천동
11,620,10200,서울특별시,관악구,신림동
11,620,10300,서울특별시,관악구,남현동
11,650,0,서울특별시,서초구,
11,650,10100,서울특별시,서초구,방배동
11,650,10200,서울특별시,서초구,양재동
11,650,10300,서울특별시,서초구,우면동
11,650,10400,서울특별시,서초구,원지동
11,650,10600,서울특별시,서초구,잠원동
11,650,10700,서울특별시,서초구,반포동
11,650,10800,서울특별시,서초구,서초동
11,650,10900,서울특별시,서초구,내곡동
11,650,11000,서울특별시,서초구,염곡동
11,650,11100,서울특별시,서초구,신원동
11,680,0,서울특별시,강남구,
11,680,10100,서울특별시,강남구,역삼동
11,680,10300,서울특별시,강남구,개포동
11,680,10400,서울특별시,강남구,청담동
11,680,10500,서울특별시,강남구,삼성동
11,680,10600,서울특별시,강남구,대치동
11,680,10700,서울특별시,강남구,신사동
11,680,10800,서울특별시,강남구,논현동
11,680,11000,서울특별시,강남구,압구정동
11,680,11100,서울특별시,강남구,세곡동
11,680,11200,서울특별시,강남구,자곡동
11,680,11300,서울특별시,강남구,율현동
11,680,11400,서울특별시,강남구,일원동
11,680,11500,서울특별시,강남구,수서동
11,680,11800,서울특별시,강남구,도곡동
11,710,0,서울특별시,송파구,
11,710,10100,서울특별시,송파구,잠실동
11,710,10200,서울특별시,송파구,신천동
11,710,10300,서울특별시,송파구,풍납동
11,710,10400,서울특별시,송파구,송파동
11,710,10500,서울특별시,송파구,석촌동
11,710,10600,서울특별시,송파구,삼전동
11,710,10700,서울특별시,송파구,가락동
11,710,10800,서울특별시,송파구,문정동
11,710,10900,서울특별시,송파구,장지동
11,710,11100,서울특별시,송파구,방이동
11,710,11200,서울특별시,송파구,오금동
11,710,11300,서울특별시,송파구,거여동
11,710,11400,서울특별시,송파구,마천동
11,740,0,서울특별시,강동구,
11,740,10100,서울특별시,강동구,명일동
11,740,10200,서울특별시,강동구,고덕동
11,740,10300,서울특별시,강동구,상일동
11,740,10500,서울특별시,강동구,길동
11,740,10600,서울특별시,강동구,둔촌동
11,740,10700,서울특별시,강동구,암사동
11,740,10800,서울특별시,강동구,성내동
11,740,10900,서울특별시,강동구,천호동
11,740,11000,서울특별시,강동구,강일동
26,0,0,부산광역시,,
26,110,0,부산광역시,중구,
26,110,10100,부산광역시,중구,영주동
26,110,10200,부산광역시,중구,대창동1가
26,110,10300,부산광역시,중구,대창동2가
26,110,10400,부산광역시,중구,중앙동1가
26,110,10500,부산광역시,중구,중앙동2가
26,110,10600,부산광역시,중구,중앙동3가
26,110,10700,부산광역시,중구,중앙동4가
26,110,10800,부산광역시,중구,중앙동5가
26,110,10900,부산광역시,중구,중앙동6가
26,110,11000,부산광역시,중구,중앙동7가
26,110,11100,부산광역시,중구,동광동1가
26,110,11200,부산광역시,중구,동광동2가
26,110,11300,부산광역시,중구,동광동3가
26,110,11400,부산광역시,중구,동광동4가
26,110,11500,부산광역시,중구,동광동5가
26,110,11600,부산광역시,중구,대청동1가
26,110,11700,부산광역시,중구,대청동2가
26,110,11800,부산광역시,중구,대청동3가
26,110,11900,부산광역시,중구,대청동4가
26,110,12000,부산광역시,중구,보수동1가
26,110,12100,부산광역시,중구,보수동2가
26,110,12200,부산광역시,중구,보수동3가
26,110,12300,부산광역시,중구,부평동1가
26,110,12400,부산광역시,중구,부평동2가
26,110,12500,부산광역시,중구,부평동3가
26,110,12600,부산광역시,중구,부평동4가
26,110,12700,부산광역시,중구,신창동1가
26,110,12800,부산광역시,중구,신창동2가
26,110,12900,부산광역시,중구,신창동3가
26,110,13000,부산광역시,중구,신창동4가
26,110,13100,부산광역시,중구,창선동1가
26,110,13200,부산광역시,중구,창선동2가
26,110,13300,부산광역시,중구,광복동1가
26,110,13400,부산광역시,중구,광복동2가
26,110,13500,부산광역시,중구,광복동3가
26,110,13600,부산광역시,중구,남포동1가
26,110,13700,부산광역시,중구,남포동2가
26,110,13800,부산광역시,중구,남포동3가
26,110,13900,부산광역시,중구,남포동4가
26,110,14000,부산광역시,중구,남포동5가
26,110,14100,부산광역시,중구,남포동6가
26,140,0,부산광역시,서구,
26,140,10100,부산광역시,서구,동대신동1가
26,140,10200,부산광역시,서구,동대신동2가
26,140,10300,부산광역시,서구,동대신동3가
26,140,10400,부산광역시,서구,서대신동1가
26,140,10500,부산광역시,서구,서대신동2가
26,140,10600,부산광역시,서구,서대신동3가
26,140,10700,부산광역시,서구,부용동1가
26,140,10800,부산광역시,서구,부용동2가
26,140,10900,부산광역시,서구,부민동1가
26,140,11000,부산광역시,서구,부민동2가
26,140,11100,부산광역시,서구,부민동3가
26,140,11200,부산광역시,서구,토성동1가
26,140,11300,부산광역시,서구,토성동2가
26,140,11400,부산광역시,서구,토성동3가
26,140,11500,부산광역시,서구,아미동1가
26,140,11600,부산광역시,서구,아미동2가
26,140,11700,부산광역시,서구,토성동4가
26,140,11800,부산광역시,서구,토성동5가
26,140,11900,부산광역시,서구,초장동
26,140,12000,부산광역시,서구,충무동1가
26,140,12100,부산광역시,서구,충무동2가
26,140,12200,부산광역시,서구,충무동3가
26,140,12300,부산광역시,서구,남부민동
26,140,12400,부산광역시,서구,암남동
26,170,0,부산광역시,동구,
26,170,10100,부산광역시,동구,초량동
26,170,10200,부산광역시,동구,수정동
26,170,10300,부산광역시,동구,좌천동
26,170,10400,부산광역시,동구,범일동
26,200,0,부산광역시,영도구,
26,200,10100,부산광역시,영도구,대교동1가
26,200,10200,부산광역시,영도구,대교동2가
26,200,10300,부산광역시,영도구,대평동1가
26,200,10400,부산광역시,영도구,대평동2가
26,200,10500,부산광역시,영도구,남항동1가
26,200,10600,부산광역시,영도구,남항동2가
26,200,10700,부산광역시,영도구,남항동3가
26,200,10800,부산광역시,영도구,영선동1가
26,200,10900,부산광역시,영도구,영선동2가
26,200,11000,부산광역시,영도구,영선동3가
26,200,11100,부산광역시,영도구,영선동4가
26,200,11200,부산광역시,영도구,신선동1가
26,200,11300,부산광역시,영도구,신선동2가
26,200,11400,부산광역시,영도구,신선동3가
26,200,11500,부산광역시,영도구,봉래동1가
26,200,11600,부산광역시,영도구,봉래동2가
26,200,11700,부산광역시,영도구,봉래동3가
26,200,11800,부산광역시,영도구,봉래동4가
26,200,11900,부산광역시,영도구,봉래동5가
26,200,12000,부산광역시,영도구,청학동
26,200,12100,부산광역시,영도구,동삼동
26,230,0,부산광역시,부산진구,
26,230,10100,부산광역시,부산진구,양정동
26,230,10200,부산광역시,부산진구,전포동
26,230,10300,부산광역시,부산진구,부전동
26,230,10400,부산광역시,부산진구,범천동
26,230,10500,부산광역시,부산진구,범전동
26,230,10600,부산광역시,부산진구,연지동
26,230,10700,부산광역시,부산진구,초읍동
26,230,10800,부산광역시,부산진구,부암동
26,230,10900,부산광역시,부산진구,당감동
26,230,11000,부산광역시,부산진구,가야동
26,230,11100,부산광역시,부산진구,개금동
26,260,0,부산광역시,동래구,
26,260,10100,부산광역시,동래구,명장동
26,260,10200,부산광역시,동래구,안락동
26,260,10300,부산광역시,동래구,칠산동
26,260,10400,부산광역시,동래구,낙민동
26,260,10500,부산광역시,동래구,복천동
26,260,10600,부산광역시,동래구,수안동
26,260,10700,부산광역시,동래구,명륜동
26,260,10800,부산광역시,동래구,온천동
26,260,10900,부산광역시,동래구,사직동
26,290,0,부산광역시,남구,
26,290,10600,부산광역시,남구,대연동
26,290,10700,부산광역시,남구,용호동
26,290,10800,부산광역시,남구,용당동
26,290,10900,부산광역시,남구,문현동
26,290,11000,부산광역시,남구,우암동
26,290,11100,부산광역시,남구,감만동
26,320,0,부산광역시,북구,
26,320,10100,부산광역시,북구,금곡동
26,320,10200,부산광역시,북구,화명동
26,320,10300,부산광역시,북구,만덕동
26,320,10400,부산광역시,북구,덕천동
26,320,10500,부산광역시,북구,구포동
26,350,0,부산광역시,해운대구,
26,350,10100,부산광역시,해운대구,반송동
26,350,10200,부산광역시,해운대구,석대동
26,350,10300,부산광역시,해운대구,반여동
26,350,10400,부산광역시,해운대구,재송동
26,350,10500,부산광역시,해운대구,우동
26,350,10600,부산광역시,해운대구,중동
26,350,10700,부산광역시,해운대구,좌동
26,350,10800,부산광역시,해운대구,송정동
26,380,0,부산광역시,사하구,
26,380,10100,부산광역시,사하구,괴정동
26,380,10200,부산광역시,사하구,당리동
26,380,10300,부산광역시,사하구,하단동
26,380,10400,부산광역시,사하구,신평동
26,380,10500,부산광역시,사하구,장림동
26,380,10600,부산광역시,사하구,다대동
26,380,10700,부산광역시,사하구,구평동
26,380,10800,부산광역시,사하구,감천동
26,410,0,부산광역시,금정구,
26,410,10100,부산광역시,금정구,두구동
26,410,10200,부산광역시,금정구,노포동
26,410,10300,부산광역시,금정구,청룡동
26,410,10400,부산광역시,금정구,남산동
26,410,10500,부산광역시,금정구,선동
26,410,10600,부산광역시,금정구,오륜동
26,410,10700,부산광역시,금정구,구서동
